::1 - - [09/Sep/2024:20:07:20 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:07:40 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) discord/1.0.9162 Chrome/124.0.6367.243 Electron/30.2.0 Safari/537.36"
127.0.0.1 - - [09/Sep/2024:20:07:48 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) discord/1.0.9162 Chrome/124.0.6367.243 Electron/30.2.0 Safari/537.36"
127.0.0.1 - - [09/Sep/2024:20:08:00 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:08:08 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:08:16 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) GitHubDesktop/3.4.4 Chrome/124.0.6367.230 Electron/30.0.8 Safari/537.36"
127.0.0.1 - - [09/Sep/2024:20:08:16 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) GitHubDesktop/3.4.4 Chrome/124.0.6367.230 Electron/30.0.8 Safari/537.36"
127.0.0.1 - - [09/Sep/2024:20:08:24 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) GitHubDesktop/3.4.4 Chrome/124.0.6367.230 Electron/30.0.8 Safari/537.36"
127.0.0.1 - - [09/Sep/2024:20:08:24 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) GitHubDesktop/3.4.4 Chrome/124.0.6367.230 Electron/30.0.8 Safari/537.36"
::1 - - [09/Sep/2024:20:08:41 +0200] "POST /install.php HTTP/1.1" 200 4647 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:08:42 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:08:45 +0200] "POST /install.php HTTP/1.1" 200 14674 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:08:46 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:09:01 +0200] "POST /install.php HTTP/1.1" 200 14674 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:27:55 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
::1 - - [09/Sep/2024:20:28:01 +0200] "GET /install.php HTTP/1.1" 200 14641 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:28:01 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:28:04 +0200] "POST /install.php HTTP/1.1" 200 4556 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:28:05 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:28:12 +0200] "POST /install.php HTTP/1.1" 200 4702 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:28:13 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:28:20 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
127.0.0.1 - - [09/Sep/2024:20:28:38 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
127.0.0.1 - - [09/Sep/2024:20:29:02 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) discord/1.0.9162 Chrome/124.0.6367.243 Electron/30.2.0 Safari/537.36"
127.0.0.1 - - [09/Sep/2024:20:29:10 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) discord/1.0.9162 Chrome/124.0.6367.243 Electron/30.2.0 Safari/537.36"
127.0.0.1 - - [09/Sep/2024:20:29:39 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
::1 - - [09/Sep/2024:20:29:52 +0200] "POST /install.php HTTP/1.1" 200 5200 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:29:53 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:30:17 +0200] "POST /install.php HTTP/1.1" 200 5183 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:30:18 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:32:07 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:32:15 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:32:17 +0200] "GET / HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:32:17 +0200] "GET /install.php HTTP/1.1" 200 14641 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:32:17 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:32:20 +0200] "POST /install.php HTTP/1.1" 200 4556 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:32:21 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:32:26 +0200] "POST /install.php HTTP/1.1" 200 4702 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:32:26 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:32:28 +0200] "POST /install.php HTTP/1.1" 200 5183 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:32:29 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:32:50 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:33:21 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
127.0.0.1 - - [09/Sep/2024:20:33:38 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
::1 - - [09/Sep/2024:20:35:07 +0200] "POST /install.php HTTP/1.1" 200 5183 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:35:08 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:35:17 +0200] "POST /install.php HTTP/1.1" 200 5192 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:35:18 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:35:26 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
::1 - - [09/Sep/2024:20:36:40 +0200] "POST /install.php HTTP/1.1" 200 5183 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:36:41 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:36:46 +0200] "POST /install.php HTTP/1.1" 200 5183 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:36:47 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:40:08 +0200] "POST /install.php HTTP/1.1" 200 5211 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:40:21 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:40:57 +0200] "GET /wpad.dat HTTP/1.1" 404 1048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:41:20 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
127.0.0.1 - - [09/Sep/2024:20:41:24 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
127.0.0.1 - - [09/Sep/2024:20:41:40 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
127.0.0.1 - - [09/Sep/2024:20:42:40 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
::1 - - [09/Sep/2024:20:42:50 +0200] "POST /install.php HTTP/1.1" 200 5192 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:42:51 +0200] "GET /install/css.php HTTP/1.1" 200 769055 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
127.0.0.1 - - [09/Sep/2024:20:48:12 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
127.0.0.1 - - [09/Sep/2024:20:48:30 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
127.0.0.1 - - [09/Sep/2024:20:49:30 +0200] "GET /wpad.dat HTTP/1.1" 404 1053 "-" "WinHttp-Autoproxy-Service/5.1"
::1 - - [09/Sep/2024:20:50:44 +0200] "POST /install.php HTTP/1.1" 303 1504 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:45 +0200] "GET /admin/index.php?lang=en HTTP/1.1" 200 21928 "http://localhost/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:46 +0200] "GET /theme/yui_combo.php?rollup/3.18.1/yui-moodlesimple-min.css HTTP/1.1" 200 910 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:46 +0200] "GET /lib/javascript.php?rev=-1&jsfile=%2Flib%2Fpolyfills%2Fpolyfill.js HTTP/1.1" 200 214126 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:46 +0200] "GET /lib/javascript.php?rev=-1&jsfile=%2Flib%2Frequirejs%2Frequire.min.js HTTP/1.1" 200 17739 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:46 +0200] "GET /lib/javascript.php?rev=-1&jsfile=%2Flib%2Fjavascript-static.js HTTP/1.1" 200 43480 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:46 +0200] "GET /theme/yui_combo.php?rollup/3.18.1/yui-moodlesimple-min.js HTTP/1.1" 200 83592 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:46 +0200] "GET /theme/styles.php?theme=boost&rev=1_1&type=all HTTP/1.1" 200 873431 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/requirejs.php?file=%2F-1%2F/core/first.js HTTP/1.1" 200 862 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/javascript.php?file=%2F-1%2Flib/requirejs/jquery-private.js HTTP/1.1" 200 1181 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/javascript.php?file=%2F-1%2Flib/jquery/jquery-3.7.1.min.js HTTP/1.1" 200 87534 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /theme/font.php?theme=boost&component=core&rev=1&font=fa-solid-900.woff2 HTTP/1.1" 200 156404 "http://localhost/theme/styles.php?theme=boost&rev=1_1&type=all" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/requirejs.php?file=%2F-1%2F/core/page_global.js HTTP/1.1" 200 1730 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/requirejs.php?file=%2F-1%2F/theme_boost/footer-popover.js HTTP/1.1" 200 2133 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/requirejs.php?file=%2F-1%2F/theme_boost/loader.js HTTP/1.1" 200 3135 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/requirejs.php?file=%2F-1%2F/core/log.js HTTP/1.1" 200 807 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/requirejs.php?file=%2F-1%2F/core/utility.js HTTP/1.1" 200 4792 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/requirejs.php?file=%2F-1%2F/core/storage_validation.js HTTP/1.1" 200 822 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
::1 - - [09/Sep/2024:20:50:49 +0200] "GET /lib/requirejs.php?file=%2F-1%2F/core/custom_interaction_events.js HTTP/1.1" 200 7154 "http://localhost/admin/index.php?lang=en" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 OPR/112.0.0.0"
